user_map,book_map,Rate,pred
1631,64,4,4.819787862038371
1632,599,4,3.970811693244578
1632,779,4,3.127446836690909
1633,345,0,-0.06998980088654302
1633,247,0,-0.02732580784617461
1635,584,0,2.8701360917214376
1635,532,0,2.6545555717980576
1635,106,5,1.8624647682781
1637,623,0,1.8758563833587503
1637,264,4,1.5575808633068178
1637,185,4,1.5658602430840936
1640,1012,4,4.244255714287114
1640,280,4,2.0065750537701685
1640,330,3,3.1286992525376682
1645,173,4,3.523200049622027
1645,77,4,4.464693382043199
1649,39,3,4.040435693223374
1649,131,5,4.952340023271559
1649,96,5,4.438879758601827
1649,877,3,4.074097546854832
1651,644,0,2.486086899170474
1651,585,5,2.669151407848289
1657,1053,0,0.08427870006239477
1657,140,0,-0.13542697291360545
1659,374,0,0.8207721578318097
1659,357,0,0.8934428559714862
1662,191,5,2.4650802614861274
1662,26,0,2.2492993977899602
1664,709,5,3.102862619391642
1664,608,3,1.1911113052170759
1666,1072,3,1.8149063360361428
1666,339,3,3.68935694172983
1666,700,4,3.2467642048926213
1666,533,3,4.015191606971364
1669,56,0,1.9725078588217173
1669,855,0,2.5763881126273724
1672,988,0,1.1559589111504371
1672,53,0,-0.2814172277615068
1672,569,0,-0.060400962178241105
1673,497,3,0.2805750780688594
1673,898,0,0.24626130306488292
1674,719,4,5.272049617334488
1674,837,3,2.763577688289392
1674,1033,5,4.279523808277855
1676,469,0,1.9423087824879726
1676,541,3,2.4731957186869877
1676,263,0,2.004554133159765
1680,260,4,5.14067240290028
1680,637,4,4.9638220240034645
1680,482,4,3.8610186443917027
1680,630,5,5.15534164098847
1681,868,3,2.669970634829984
1681,750,3,3.0533994587887907
1681,899,4,3.1226541819765496
1681,859,3,2.8535082355360513
1681,260,3,4.122398141784169
1682,925,0,0.32996042220543004
1682,989,0,0.2966409510835813
1686,84,0,1.9384380201622173
1686,324,0,0.7035340682133744
1688,985,4,1.4062087510083647
1688,336,0,0.7295926312752348
1688,11,0,1.0361320215894063
1688,524,0,0.5867774493647778
1689,253,5,1.2890203125606043
1689,986,0,0.8340183518321627
1691,669,0,5.054792355688249
1691,420,4,4.631252698224088
1694,509,5,1.0683013466639972
1694,1101,0,1.3730103148770718
1697,1135,3,2.519160998497462
1697,1136,4,1.7339741742494665
1700,1017,4,2.292116120636736
1700,218,4,1.6624893137929047
1700,836,4,1.0847930979723397
1700,286,4,0.7290200719063982
1702,183,0,0.8732516481918715
1702,778,4,2.595420795642193
1702,580,0,0.8169011919037898
1704,605,5,3.809001131038831
1704,828,4,2.2575802747112785
1704,67,5,3.0284769973182852
1704,1038,5,4.517175980953677
1705,276,0,1.0766492829735053
1705,116,0,0.29188352091714553
1705,770,0,0.5883621728639027
1705,188,0,0.4372659516632516
1707,810,4,2.8901000985397673
1707,743,4,2.3050727898380248
1711,282,3,2.0694894511030375
1711,1082,4,1.096354322230064
1712,1166,4,2.6947968579128387
1712,944,0,2.5203168061129304
1714,658,0,1.1056893773262053
1714,499,0,0.5526828447466278
1723,244,5,3.5807297517464884
1723,428,5,3.6935805532653867
1726,131,3,3.6383708022280694
1726,926,2,1.2335296542197196
1728,176,3,2.6795771595066853
1728,139,4,3.0144005879304046
1728,832,3,3.023772488552358
1728,318,3,2.505860922170385
1728,771,3,3.605946540406596
1728,297,5,3.338691202616365
1728,688,5,3.9536176215190775
1728,779,5,3.4424955006073765
1728,504,2,3.099408155937339
1728,837,4,2.6136135535928458
1728,432,4,2.717888818506455
1728,403,4,3.106695463491609
1729,260,5,3.4237864108576663
1729,1170,3,4.878366877633501
1733,323,5,5.129326082883991
1733,547,5,5.30843194328814
1737,401,0,0.937445287403911
1737,117,5,2.665259726382999
1737,574,3,1.3655261784460637
1737,145,0,1.7297104397725134
1737,15,3,3.1374407279777983
1738,1142,3,2.482777612594434
1738,229,0,3.432714784710825
1738,1113,5,2.7493093161954056
1741,753,0,0.49949040248626636
1741,82,0,0.17205240118634424
1742,738,4,3.341958319722762
1742,762,4,3.027533087179908
1743,282,4,3.6021684559469156
1743,1195,3,1.7005606593045128
1744,650,4,2.4430458438553324
1744,764,5,3.0061280416656024
1745,983,4,3.892922608032009
1745,51,5,3.9148394287794557
1745,208,4,4.5640080270961825
1751,166,0,-0.8071848794466061
1751,338,5,1.4073270371948288
1758,849,0,-0.035299730489208675
1758,422,5,-0.11253519839601211
1762,307,5,2.205433839315347
1762,988,3,3.215854315412585
1762,636,1,0.8258760075528235
1765,972,0,-0.10482389822039578
1765,832,0,-0.5364891740145428
1765,729,0,0.4378915403811853
1766,273,0,0.7702086066025766
1766,102,0,1.1971674523672204
1768,492,3,3.8212719414597873
1768,323,4,4.2523429515941835
1768,259,5,4.586780645777755
1769,413,4,3.7839527950125467
1769,1137,0,3.5245604771854118
1770,1047,5,4.2310300955746785
1770,443,4,3.9539343155093056
1771,698,0,3.157853829752816
1771,879,0,1.5502507427636865
1771,722,5,0.9405652035156868
1773,833,4,3.5215314977717873
1773,447,4,4.428999581162831
1773,780,4,3.7480633417027267
1776,1034,5,4.860478965401324
1776,1098,4,3.7425922258046764
1776,1005,5,4.532777768905369
1776,798,5,4.790883701135185
1781,163,3,1.5194302010891905
1781,526,0,1.4571635059903687
1781,179,0,0.7183727557916861
1781,499,0,0.5390118510464732
1784,501,0,1.0695000395693963
1784,1113,0,1.537794463501458
1784,1051,4,2.245540771541769
1784,1050,0,1.4900077906040827
1784,807,0,2.5404361307115066
1784,417,0,0.40415661061066255
1784,401,0,0.4333062406271983
1789,612,3,4.701202508900915
1789,815,3,4.199331498975601
1791,364,5,3.9872323059179267
1791,345,4,4.365680693766667
1794,233,4,4.633014639226763
1794,452,4,3.2232254045300293
1797,681,0,2.5252410284042304
1797,85,4,4.719283513479354
1797,578,5,4.120052482698447
1800,1027,4,2.707668608936527
1800,171,4,5.218414070519561
1800,846,3,3.996505771816908
1800,422,5,2.484036687455842
1802,111,4,2.384858905019198
1802,56,0,1.3845799910808074
1805,1142,3,2.010217434835974
1805,1155,4,3.2460482933879153
1809,1001,4,3.090978873476379
1809,1011,5,4.433333189532064
1809,851,3,4.202187258596169
1809,589,5,4.292457393711542
1818,1008,0,2.20447385893458
1818,1061,5,5.357141575454509
1823,788,0,2.613592463310552
1823,82,4,3.2192541409579234
1827,327,3,4.009738394405597
1827,834,5,4.5888286690571
1829,688,0,3.544100363873916
1829,288,4,3.639960588870549
1829,827,3,0.9317796101198936
1832,1083,4,3.412808123708298
1832,454,5,5.079543131327192
1833,23,4,2.241235802705989
1833,573,4,2.330233575695179
1834,229,4,3.368897664298009
1834,787,4,3.0177853728397976
1835,423,3,3.081830988944343
1835,422,5,3.7113450282936706
1838,141,0,-0.303069800661133
1838,1028,0,0.6490071586282916
1838,57,0,0.0524887947027409
1840,600,4,4.338765359380211
1840,566,4,4.229745188409795
1841,489,5,4.152710951779844
1841,59,3,2.4765497746637957
1842,897,5,3.916180665810343
1842,215,3,3.116223355406619
1842,573,3,3.120746172424447
1843,515,4,3.1303026846519644
1843,402,5,3.4912384432041943
1852,273,2,2.7427930599975734
1852,582,4,3.403882485444824
1852,295,4,3.7527350051797432
1853,275,5,4.898476791319553
1853,226,0,2.7286336593751646
1858,1153,4,1.6468605266975378
1858,1038,4,1.9026101865014344
1861,407,0,0.13854498916073663
1861,547,0,-0.0009105814416129343
1864,971,0,3.4645045432863766
1864,135,0,1.9012668667007373
1865,780,5,2.5874854898979334
1865,1186,5,4.075125456029222
1865,847,0,3.312509570270027
1865,1087,0,3.099657586899061
1866,870,0,0.09870036301304685
1866,836,0,-0.3562252426970576
1870,296,0,0.7278448224388893
1870,1067,0,0.2594534169733804
1870,131,4,0.4038391604170819
1870,989,4,0.2290490511747107
1870,122,0,0.2744815622338401
1870,393,0,1.4151238789876528
1872,263,4,3.9369841584750658
1872,394,5,4.92440225089159
1873,408,0,1.9367770129485027
1873,16,0,2.6147603220328532
1874,769,0,0.9934482500452007
1874,900,0,2.3761799198603333
1874,882,5,1.4459786884348675
1878,652,3,2.168993095057786
1878,1008,3,3.464727706450422
1885,57,0,0.6285384596717843
1885,324,3,1.7603686927792777
1888,806,0,2.9522679817083866
1888,853,0,-0.1034127102078799
1893,259,4,4.361110694846976
1893,620,5,3.7759332214817625
1893,111,5,3.9178697038537464
1893,1081,4,4.069191691940695
1894,682,0,0.16516811799333797
1894,603,0,3.142472997315482
1894,1175,0,0.5250184358066301
1894,613,4,2.452260404465574
1898,1096,3,3.48175285617011
1898,138,4,4.278294766494705
1901,704,3,4.3857766736581745
1901,379,5,3.110461367469366
1903,1089,4,4.471874634289843
1903,925,4,2.69343582835001
1905,463,5,3.749028212185848
1905,388,5,4.0790384928188566
1905,343,5,4.793498911284862
1905,1060,4,3.4291451428275574
1905,230,4,4.676228153203071
1906,923,3,2.553644218804104
1906,671,5,4.151180722320195
1907,1085,4,1.0358587187965071
1907,1011,4,0.418038301159509
1908,142,2,3.769122920270507
1908,990,2,3.7206583368924857
1909,317,0,3.0708368856684185
1909,177,4,1.6434178950837115
1909,874,5,2.8618303128178653
1910,972,0,3.0162148375412308
1910,983,4,3.0532431327693024
1910,801,4,2.98958256221857
1910,965,5,4.325150210686184
1916,348,0,-0.13579311961627538
1916,17,0,1.712533694528305
1917,178,5,4.551963193682758
1917,353,5,5.574869334050239
1917,1000,5,5.056646841184622
1917,1143,5,4.855712097732516
1917,761,5,3.307111798518929
1917,576,4,5.500416678239663
1917,73,5,4.625594875031323
1918,230,5,4.686427875972891
1918,1046,5,4.411832588102994
1921,450,4,2.5083607296262977
1921,312,0,3.284283773259948
1921,125,4,2.7171746659982925
1929,510,4,4.30555729478474
1929,444,4,4.4299059810053905
1930,591,3,3.137261732400818
1930,868,3,3.5930953711639404
1930,177,4,3.5475918598435134
1930,90,4,3.092339044505874
1931,1173,3,3.401937978703489
1931,644,3,3.7411111685180005
1932,988,0,3.26199430225198
1932,112,5,1.6184617905754382
1932,782,4,1.4827859342313687
1938,1033,4,1.8007857370144715
1938,271,0,0.6806464859904942
1940,344,0,3.8986649350613236
1940,118,5,3.6681174084480634
1943,910,5,4.7375306613067565
1943,15,5,4.250100281779669
1943,733,4,3.6556813590982817
1946,44,5,5.242416319863125
1946,797,4,4.376475807159174
1946,273,4,4.260443448730774
1950,378,4,2.7422256740135915
1950,870,5,4.365542728907103
1952,1112,5,2.819026509488682
1952,198,4,2.2753066584324637
1953,765,0,0.16760973325225437
1953,443,3,0.6051728456717642
1959,1019,4,4.008528250020589
1959,82,5,4.654048325030259
1962,111,0,0.877891357217392
1962,132,0,-0.037433441835092895
1962,952,4,0.8831193002316082
1963,260,4,2.388496904656124
1963,952,0,0.5197272387373211
1965,680,0,2.5853441385309957
1965,275,5,2.7812738980905705
1966,802,5,3.1471320691952047
1966,9,4,5.530496582999835
1966,958,5,4.402423786588364
1966,896,4,5.045688844786639
1966,623,5,5.026861235910246
1971,996,0,0.4183359603465332
1971,1029,5,2.935925573416445
1974,1056,3,2.7177899434148123
1974,613,5,3.5683243792733537
1977,325,0,-0.04375078249487163
1977,240,0,-0.17452827231948076
1977,305,0,0.33987447052601694
1977,775,0,2.32132787632256
1977,108,0,0.31364887085020454
1978,1099,4,2.653091588381606
1978,1057,4,3.7570182747616925
1981,177,5,0.5035326838893042
1981,323,0,2.275699480916951
1988,417,5,3.427105775080976
1988,538,4,2.8732368100198418
1989,201,0,0.2116554919959665
1989,492,0,0.25923011636221616
1991,489,5,3.3477964651718213
1991,167,5,4.297674731069591
1991,989,5,4.352718933326783
1991,227,4,4.502866228370819
1998,348,0,0.4147584503153803
1998,1015,3,1.3681901918997812
2000,204,4,3.733112139136727
2000,149,3,3.703832706658495
2000,554,4,3.6678993194171423
2001,419,0,1.6210499942433312
2001,950,4,1.9130634143166356
2002,1061,4,4.09536597946611
2002,257,5,4.646169286606197
2003,579,0,0.0
2003,43,0,0.0
2005,358,5,1.5554781054087023
2005,23,0,4.300599495837536
2007,141,0,0.9737626553475525
2007,800,0,1.4745414583120704
2008,46,0,0.21520548383840626
2008,277,0,0.28910124715984925
2015,775,4,2.211708191979122
2015,1168,5,3.0799752353672023
2016,890,4,3.114915518200177
2016,601,4,5.013352937891989
2017,488,0,0.0
2017,459,0,0.0
2017,793,0,0.0
2019,285,0,2.662124880174783
2019,937,3,3.0094064939519187
2019,993,0,0.5120448119112728
2022,230,5,2.7773377414582474
2022,940,4,3.6263781712664915
2024,778,0,0.12464686955285931
2024,727,0,-0.11336139782098603
2024,563,0,1.7008481641585533
2025,482,0,0.0
2025,1028,0,0.0
2025,691,0,0.0
2025,783,0,0.0
2025,120,0,0.0
2025,171,0,0.0
2027,766,3,3.0243940594793646
2027,597,3,3.674436630094843
2027,822,3,3.984299152041958
2029,985,5,3.101094853320796
2029,551,3,3.6451938607783663
2031,678,5,2.248117833106053
2031,301,0,2.230894298394787
2034,764,0,-0.17578501890066553
2034,296,0,-0.06725014542142402
2034,778,0,-0.028449505406027142
2037,258,5,4.466459038250112
2037,289,4,3.384254590492633
2037,564,5,3.620325621267822
2038,94,5,3.405010977926953
2038,304,4,2.9709706453228275
2039,350,3,3.6319024422752957
2039,322,0,2.3022637459810165
2039,422,5,3.3885093664264807
2043,126,5,1.4134945762116269
2043,1136,3,2.701787559124224
2043,400,0,3.328146032541593
2045,91,0,0.07432789542970064
2045,1049,3,2.8613984819269467
2045,411,0,-0.0900548071182411
2055,124,5,3.046408343974753
2055,73,2,3.1736729419230545
2056,1164,4,4.667015338598363
2056,531,3,4.3248180442565465
2057,617,5,2.2859126451124863
2057,959,4,3.3852192483196446
2057,440,0,3.041364299517379
2058,900,0,3.7615372382754027
2058,970,0,1.6723280251808452
2061,886,5,2.431170834474169
2061,133,4,3.1339214254606222
2063,339,4,3.1373716736714723
2063,956,4,4.468177163503084
2064,1191,4,3.5956182508139194
2064,51,5,4.508076534779878
2071,872,0,2.6756099988925666
2071,56,3,2.9204160502040675
2071,85,5,2.7261098705419444
2073,495,0,1.9823417766460716
2073,790,0,1.1365272406619091
2073,389,0,1.2003406970865345
2075,391,5,2.7439612036307026
2075,800,2,1.7359570622422402
2075,596,4,3.8347175347392564
2075,950,5,3.0872066155490017
2079,64,0,1.9595384788897916
2079,925,5,3.2503550636737515
2089,459,5,2.3746278389118713
2089,580,4,2.988641060604972
2089,449,5,2.6891675793118415
2091,108,0,0.3080163080662988
2091,422,0,0.3576561818028922
2093,925,5,4.734048708765074
2093,1073,3,1.8364444079308448
2096,25,0,2.794590128440644
2096,556,5,1.5298731946256305
2097,121,3,2.6187533644025063
2097,845,4,1.937718748634856
2099,448,0,2.3735699108403914
2099,866,5,3.806067992764975
2099,351,0,4.626356464691544
2099,928,0,2.4368628208502217
2103,353,4,3.2883875732558847
2103,143,4,4.7296612886975
2103,428,4,4.189567285291167
2106,490,5,2.862533469883675
2106,834,4,5.2309354732850775
2108,295,4,3.9816210945366786
2108,394,5,5.219136428271381
2108,201,4,6.128959735462985
2112,807,5,4.826508268723661
2112,508,5,3.668996286912469
2112,1083,4,4.235980897474357
2116,388,4,3.2750606544153613
2116,350,4,2.669990437405686
2116,779,5,2.302951400518103
2117,183,5,3.056187898180485
2117,620,5,3.7499944278328563
2117,560,4,2.245275807852599
2117,222,4,1.9198285077065531
2122,395,5,3.793884115283329
2122,196,4,4.800208826012066
2123,375,0,-0.05391631381594884
2123,466,0,-0.004473907764828679
2123,263,0,0.9664812280402855
2124,890,5,0.3983417905816198
2124,529,4,1.3890767101361103
2124,1133,3,2.4339930911711978
2125,1131,0,-0.033613685291030954
2125,787,0,-0.06420631151908075
2125,383,0,0.7646163790987986
2127,948,3,1.7778048186179078
2127,384,0,0.7513765714884182
2127,703,4,0.862197282646062
2128,772,4,3.6927775715152773
2128,389,3,2.609746568026579
2132,260,5,3.2640955810034424
2132,129,0,1.1120641531527145
2135,835,3,3.137842607032919
2135,102,0,1.9091859858293296
2135,431,0,2.1832835663491483
2136,40,3,2.6748944208638274
2136,583,5,4.924695328011449
2137,59,3,3.758546287643359
2137,270,3,3.65436472122334
2137,832,5,4.004290253679739
2137,726,5,4.865886110091624
2137,377,5,5.230533905192079
2137,336,4,2.648263207570251
2138,496,4,2.942923733530819
2138,206,4,2.7654954104895637
2138,1131,5,2.0926262704154004
2139,415,0,0.0
2139,579,0,0.0
2139,138,0,0.0
2139,91,0,0.0
2143,1182,3,6.379206157101956
2143,701,5,4.169881769986221
2143,116,5,3.9263576534375404
2144,581,4,1.1948753376767778
2144,94,5,4.444390821016094
2144,260,4,3.030405996571143
2145,637,5,4.545827012474646
2145,388,5,3.9217161181091407
2145,964,5,4.463501250695297
2147,766,4,3.3620893037952477
2147,680,4,3.6949911880591437
2147,305,4,4.456805923439188
2147,403,4,3.42412636582504
2147,844,4,3.7661006052951196
2147,127,4,2.782916795386173
2153,79,3,2.5606101628841635
2153,754,4,2.945884054953731
2156,30,5,2.2012323735173496
2156,1122,0,-0.3481368306290935
2157,660,3,1.6693835070743845
2157,198,3,4.824736659174893
2162,442,4,2.9880894851728352
2162,168,4,3.9380126952915564
2164,448,4,2.968827033445371
2164,1152,3,4.504703635112495
2165,1189,3,4.767660144485034
2165,80,4,3.872629281267343
2165,846,3,3.371903399335423
2167,903,0,2.2623382908497307
2167,938,4,2.152582156387016
2167,962,0,3.252066955947344
2171,93,4,4.031830801617166
2171,653,4,4.040475574332051
2172,193,5,5.215719633329798
2172,1109,4,4.211824068924895
2172,378,4,4.084197267524474
2174,933,0,1.9249798168678895
2174,143,3,3.5149691821176026
2175,904,1,3.583781897787497
2175,534,4,3.765142735908493
2175,381,4,3.6065050360553235
2175,908,4,3.5210701398107194
2177,118,0,-0.024703923303962552
2177,897,0,0.509580455522727
2177,912,0,-0.07116719232111214
2179,275,4,0.7837726351312936
2179,128,4,0.7172447637852541
2180,971,5,2.4114331240671447
2180,849,3,1.125790630182916
2180,305,5,0.7827028618896006
2181,1051,0,-0.10114698897855734
2181,1072,0,-0.017637223660212004
2181,10,0,-0.028681362176659085
2181,395,0,-0.020658442661875866
2181,634,0,0.4706045917603816
2181,84,0,-0.0016783978778927358
2181,107,0,-0.03797457018266368
2182,1039,3,1.6959278394350163
2182,181,0,0.17673269460786997
2186,434,0,1.125150624620292
2186,939,0,0.8229418747297129
2186,286,0,0.43535144336497555
2186,475,0,-0.012906517125273798
2188,515,0,-0.07000746748336437
2188,347,0,-0.36539012034257556
2197,623,5,4.137205565584389
2197,236,3,3.1027074897516878
2198,201,5,3.7617555135652583
2198,970,5,4.100089673434401
2198,609,5,2.777518115812187
2198,499,4,4.5600229350141115
2203,133,3,3.0972070154378004
2203,296,5,4.1831893472303525
2203,501,4,2.720383960799884
2206,123,4,2.1013908485903112
2206,857,4,2.651724789483663
2207,351,0,0.3106371992869907
2207,111,0,0.36577230975814423
2208,882,3,4.584461500951162
2208,891,2,2.561558536068227
2213,25,0,3.3515287769035234
2213,16,5,3.430744062938906
2216,935,5,2.903816527962187
2216,143,5,4.799963241206831
2216,50,4,3.3771356903164116
2216,894,3,3.475543183715416
2220,371,0,0.03746323732913673
2220,30,0,0.019956669711653954
2229,1140,3,2.2678054404735883
2229,552,4,3.3836258793717455
2230,57,4,3.359528904606054
2230,763,5,3.7892192290047437
2239,757,4,3.7749475504260763
2239,812,2,3.413766316879333
2239,1014,3,4.677443613822772
2240,926,5,4.064853736758305
2240,343,5,4.480661685672539
2243,119,0,0.11094778125193971
2243,1120,4,1.3806997326377586
2244,761,0,2.5914917217367055
2244,578,0,2.1004272604770784
2244,434,0,-0.5371539954064486
2246,671,5,4.626200946670208
2246,661,5,4.002906422594134
2246,926,2,2.082459504157706
2249,17,4,3.460651777040181
2249,230,0,4.579139378404911
2249,236,3,2.7639564403490686
2251,860,0,-0.017623366314779454
2251,294,0,-0.05072158269721491
2254,297,3,3.309841812713693
2254,119,3,3.513755700412709
2258,803,3,2.4186048586327056
2258,582,5,4.888939708553105
2259,1193,5,3.734870761399724
2259,166,5,4.511541464769227
2259,1044,4,4.1172805802136905
2263,15,0,0.0028292821529722345
2263,456,0,-0.17520095134864416
2263,190,0,-0.06220239261723301
2263,139,0,0.16989770477121607
2266,329,5,4.8147850446807805
2266,455,4,4.7958325996156725
2266,491,4,4.163585106081662
2266,312,4,4.935884642767473
2267,455,4,4.364599602462904
2267,723,5,4.450292378192607
2268,238,0,0.15903180008001436
2268,567,0,0.2676909751502233
2268,726,0,1.6943403493584968
2273,717,4,4.0310925174195305
2273,1068,3,2.4707918076806585
2274,163,4,3.6205192719177934
2274,88,5,3.874769252427678
2274,660,3,4.56074905470906
2277,732,5,3.7257659318989536
2277,103,5,4.82444477943694
2277,721,5,4.077607654107427
2278,63,0,-0.7280484650607377
2278,231,0,0.1886827903542155
2278,475,0,0.15931774109137306
2281,985,0,1.824142655496344
2281,630,0,-0.22685079772095462
2284,283,0,0.36969205504664504
2284,1139,0,0.8276009452964918
2284,1078,3,2.178526919015685
2285,634,3,3.677379697133939
2285,808,5,3.414500853163951
2285,153,3,2.4318525159706
2286,858,4,3.365939932639711
2286,260,3,3.8522751745865143
2286,473,3,3.3998096538987532
2292,487,3,3.0501865848249907
2292,1041,0,1.6476634638061607
2292,331,4,3.0826286455614915
2292,632,3,3.572476609359395
2292,732,3,3.070414625175085
2292,709,3,1.8678243735304905
2293,458,5,2.244147812468728
2293,412,0,1.8639296185466119
2295,536,0,1.41632626914652
2295,210,0,0.8312608114092572
2295,565,0,2.3354591900421933
2297,464,0,0.31997494935369436
2297,9,0,0.22709054561995737
2298,1043,4,3.7084267441987446
2298,874,4,4.3423835662541395
2299,957,0,3.6763068644730965
2299,607,3,4.495948781221985
2303,1026,0,2.089839296867364
2303,972,0,1.844569551420745
2304,686,5,4.865390669981405
2304,732,5,3.863927816222372
2306,588,5,4.54018519712267
2306,919,3,2.5778973592846297
2309,10,5,4.513607531456372
2309,378,3,4.871919931793364
2311,219,5,6.453676312465687
2311,969,5,3.403786879699388
2316,33,5,5.199163963686814
2316,156,5,4.623033839967143
2316,298,5,4.260729186250915
2316,538,4,5.172627193768586
2316,185,3,2.7145235302030795
2318,189,0,1.9786466915199017
2318,453,0,2.2443426821595045
2319,477,0,0.8926373252528071
2319,473,0,0.9950482511426476
2320,106,0,1.130644319558716
2320,796,0,1.3703892793072368
2322,1045,2,3.3197270608710223
2322,674,4,3.099149733039953
2323,473,3,1.798740396530232
2323,779,0,0.7330708272911814
2323,305,0,1.2567840223924829
2328,921,0,1.2872972023482803
2328,401,0,0.9800901370050566
2329,140,5,4.374148474040455
2329,357,5,4.690295054701498
2329,353,5,5.54790897996576
2331,902,0,2.1436095570280096
2331,168,4,0.8230662289422168
2331,286,0,2.3708733086591565
2331,251,3,1.6062886480620597
2331,429,0,2.831534535792896
2333,448,0,1.7466943519028841
2333,1089,2,3.9585847020879603
2335,57,0,1.1762912878465532
2335,719,4,1.442084852480567
2336,247,5,4.914233400305996
2336,678,5,4.889017483661909
2336,323,5,4.693808327771139
2339,762,4,4.474367066180005
2339,715,5,3.6437784150099657
2339,857,5,4.30248796193495
2339,946,3,3.426468075347575
2341,749,5,0.46438884909348543
2341,45,3,1.1685123212227453
2344,186,4,2.3029952181260556
2344,317,0,3.458041060785617
2344,336,0,2.844665595851396
2346,748,0,1.605067188912368
2346,803,0,1.9578821444496946
2347,776,0,0.0
2347,494,0,0.0
2352,473,5,4.566529478661354
2352,562,3,2.647249977397581
2353,555,0,-0.25675464440367496
2353,797,0,0.29797543076593686
2356,1078,3,3.121083788796417
2356,918,0,2.9305295587492717
2356,23,3,3.735713953165904
2360,486,0,0.0
2360,1048,0,0.0
2360,788,0,0.0
2360,10,0,0.0
2361,909,4,3.0104601378257265
2361,973,5,1.3375207175540977
2363,263,0,1.3004044884375883
2363,43,0,0.8902715687453027
2366,106,0,-0.11799082784400215
2366,696,0,-0.08502665196876495
2366,461,0,-0.11336944445553275
2366,507,0,-0.05597494228358063
2366,355,0,-0.08323716959400718
2367,458,4,3.736628024764471
2367,100,5,3.699058020459966
2370,1001,3,4.598960671202982
2370,605,4,2.756902788487489
2370,873,3,3.558979801239315
2372,1022,0,0.7239334021556745
2372,828,0,1.5316374382138624
2372,37,4,2.468973353951592
2373,600,4,4.509236923309296
2373,1115,4,3.0383030546176064
2373,686,4,4.423092048300053
2377,380,5,2.822836894401445
2377,543,4,2.9820085739058935
2377,651,3,3.232289876484224
2383,296,5,1.6446077835845276
2383,68,0,1.7214944760724902
2389,143,0,-0.17726129151597847
2389,176,0,-0.21776823081094498
2391,875,0,2.66463723385116
2391,251,4,0.7596838172053682
2392,499,5,4.818772542807783
2392,702,5,4.895669430808195
2395,456,0,0.0
2395,37,0,0.0
2398,623,5,4.7833584995114435
2398,952,4,4.724682389424542
2400,70,0,3.0496601968410966
2400,1024,0,3.070387465740699
2405,564,4,2.057684465222782
2405,1069,0,-0.19233537234914966
2405,258,0,0.44332879565869576
2405,989,4,2.873169773498084
2405,395,0,1.8445915740624905
2406,794,0,2.9525298662543364
2406,56,4,3.6117638639463516
2409,885,4,4.681966531592785
2409,717,3,3.1661987061496872
2411,257,4,2.859636318403136
2411,567,0,1.5850687050599714
2412,365,5,4.50929336478707
2412,6,3,4.075811882403293
2413,815,5,3.3228711028765945
2413,143,4,3.9381252263925157
2414,181,2,2.968685799219302
2414,997,4,3.765663224477963
2416,422,3,2.793639334042542
2416,1010,4,2.6343312641721752
2417,1115,0,1.44569551681782
2417,688,0,1.7906818180865414
2417,312,0,0.536644318485465
2420,482,0,1.4852092481680967
2420,7,4,0.03106082365696361
2420,549,4,2.889247860259779
2422,945,0,0.0
2422,357,0,0.0
2422,820,0,0.0
2423,149,4,3.292063956787209
2423,1058,3,3.6252884970980697
2424,538,0,3.2063685181901356
2424,814,4,3.016457590601556
2424,1052,2,3.253095677911779
2424,324,3,3.351606654293735
2425,1094,4,3.1126374643343477
2425,899,3,2.702015361149402
2427,584,4,4.202478013547124
2427,447,5,4.639050296775132
2429,350,0,1.4180633471978739
2429,722,0,0.4795553184462593
2432,364,4,3.678488128071885
2432,350,5,4.096273023283043
2433,898,4,2.244111534125364
2433,499,4,2.2586681616401796
2433,214,0,0.582287349411738
2433,309,4,3.2888311246791475
2434,395,4,3.9609133098929785
2434,1007,4,4.602858866420731
2437,432,2,3.0088341176813023
2437,119,5,3.2543495301732164
2437,779,3,3.912662110910232
2439,627,4,3.148606957302464
2439,132,4,2.6494549289092464
2440,679,3,3.905440577221264
2440,73,3,2.738090201263642
2440,51,3,3.737841903452167
2440,749,3,3.825271058674978
2440,270,2,3.346570794121946
2440,1093,5,3.938934162403141
2441,1179,3,3.8430622471844424
2441,51,0,1.204722561681557
2441,348,0,1.778090393693415
2441,193,4,1.5964531161591218
2442,94,5,0.002289936441178836
2442,305,0,-0.039246670082583424
2442,746,0,0.5527458600046056
2442,339,0,0.0673145657753601
2442,188,0,0.004847339787496491
2444,651,0,0.6805723655270064
2444,803,0,2.4201107831987545
2445,106,4,3.6039122587597365
2445,996,4,4.572887969234718
2449,847,5,4.271201733147368
2449,1039,4,3.606154754236456
2450,857,5,4.374852530594945
2450,578,4,4.210581211262929
2450,48,4,3.4886817679143127
2450,610,5,4.69705812619511
2452,286,4,3.968902373937226
2452,37,5,4.57535231777851
2454,309,4,4.193670642114278
2454,37,4,4.054412041981168
2457,768,4,4.4400838558513
2457,592,4,2.3252171862152684
2459,364,3,3.2636865086343283
2459,806,3,3.446773104102459
2459,208,3,2.8363830812167565
2459,559,4,2.758904420366157
2462,148,4,4.268527502025711
2462,488,4,3.7464423033449963
2464,474,5,4.811584556677329
2464,1130,4,4.140245976811327
2464,903,4,4.264334643632059
2464,149,3,3.220006399161236
2466,1058,4,2.879857069799164
2466,732,3,2.0188107252867886
2467,51,0,0.11253345389581826
